image,seed_type,soil_moisture,temperature,humidity,rainfall,soil_ph,viability_latent,germination_probability,germinated
seed_02715.png,Pearl Millet,40.32,28.01,69.39,11.79,6.448,0.705,0.7093,0
seed_02716.png,Foxtail Millet,39.29,32.3,67.98,56.14,8.092,0.666,0.1365,0
seed_02717.png,Proso Millet,66.4,31.18,33.57,0.12,7.444,0.717,0.7263,0
seed_02718.png,Foxtail Millet,67.07,30.24,35.6,14.23,5.985,0.711,0.5156,0
seed_02719.png,Little Millet,68.82,36.63,61.18,139.48,6.96,0.519,0.3184,0
seed_02720.png,Barnyard Millet,47.28,16.21,70.31,14.6,6.066,0.661,0.2075,1
seed_02721.png,Little Millet,65.35,33.83,55.35,38.93,6.902,0.611,0.597,0
seed_02722.png,Pearl Millet,67.97,31.51,90.08,23.13,5.166,0.782,0.5522,0
seed_02723.png,Finger Millet,71.1,33.61,35.26,20.93,5.786,0.623,0.4253,0
seed_02724.png,Kodo Millet,33.8,24.44,61.94,8.76,4.909,0.599,0.1293,1
seed_02725.png,Proso Millet,50.29,22.89,55.91,14.19,8.299,0.678,0.3598,0
seed_02726.png,Kodo Millet,83.95,25.02,64.34,23.0,5.826,0.827,0.7574,1
seed_02727.png,Kodo Millet,75.09,24.07,76.28,171.8,5.046,0.859,0.5472,1
seed_02728.png,Pearl Millet,85.1,19.65,61.26,5.76,5.662,0.412,0.1452,0
seed_02729.png,Barnyard Millet,57.94,18.05,54.56,68.55,5.215,0.543,0.2733,1
seed_02730.png,Little Millet,88.2,18.55,36.71,71.88,6.524,0.625,0.147,0
seed_02731.png,Pearl Millet,60.7,30.24,36.3,32.39,7.232,0.466,0.5399,0
seed_02732.png,Barnyard Millet,39.74,19.75,66.33,101.26,7.42,0.305,0.1622,0
seed_02733.png,Proso Millet,73.08,30.47,43.01,4.89,6.834,0.778,0.801,1
seed_02734.png,Finger Millet,89.99,27.5,46.37,47.19,5.296,0.877,0.5146,1
seed_02735.png,Finger Millet,61.08,30.21,48.81,30.96,6.638,0.498,0.6304,1
seed_02736.png,Little Millet,67.55,12.37,52.68,51.37,6.996,0.413,0.0781,0
seed_02737.png,Foxtail Millet,49.1,20.43,87.6,27.6,7.1,0.57,0.2965,1
seed_02738.png,Little Millet,59.09,30.88,40.47,26.17,6.412,0.158,0.2681,1
seed_02739.png,Kodo Millet,63.23,40.53,81.3,6.36,6.706,0.586,0.1789,0
seed_02740.png,Finger Millet,53.36,19.47,94.98,1.2,6.146,0.34,0.1696,0
seed_02741.png,Foxtail Millet,81.61,25.64,66.68,9.7,7.261,0.358,0.437,0
seed_02742.png,Barnyard Millet,73.61,37.8,57.79,5.57,6.942,0.449,0.2496,1
seed_02743.png,Finger Millet,71.05,25.66,74.3,72.61,6.475,0.407,0.6035,1
seed_02744.png,Kodo Millet,62.6,25.03,35.47,91.67,6.633,0.835,0.868,1
seed_02745.png,Proso Millet,78.31,34.39,39.36,61.68,7.119,0.313,0.2567,0
seed_02746.png,Kodo Millet,61.56,27.45,64.66,9.27,7.699,0.951,0.7516,1
seed_02747.png,Proso Millet,58.05,38.78,88.18,54.3,5.573,0.725,0.2052,0
seed_02748.png,Proso Millet,53.12,26.4,71.31,35.77,6.517,0.758,0.7931,1
seed_02749.png,Pearl Millet,71.73,18.57,30.06,65.91,5.942,0.763,0.6343,1
seed_02750.png,Kodo Millet,75.52,19.0,50.53,162.29,5.705,0.308,0.0649,0
seed_02751.png,Little Millet,55.83,27.57,32.72,13.23,5.838,0.609,0.5469,1
seed_02752.png,Proso Millet,52.85,26.17,63.78,107.65,5.444,0.864,0.839,0
seed_02753.png,Kodo Millet,62.14,24.14,66.29,16.58,8.508,0.488,0.0898,0
seed_02754.png,Little Millet,73.26,34.24,63.89,48.94,7.302,0.812,0.6896,1
seed_02755.png,Little Millet,65.52,31.33,41.05,188.63,5.781,0.788,0.5782,1
seed_02756.png,Little Millet,85.02,25.0,53.03,12.34,7.019,0.354,0.4173,0
seed_02757.png,Barnyard Millet,46.29,41.6,79.96,24.02,6.253,0.182,0.0173,0
seed_02758.png,Little Millet,63.23,32.85,49.9,7.45,7.343,0.923,0.6895,1
seed_02759.png,Finger Millet,54.83,19.19,75.09,0.76,7.189,0.804,0.5852,0
seed_02760.png,Barnyard Millet,50.52,19.69,79.3,29.7,6.964,0.556,0.2974,0
seed_02761.png,Little Millet,47.42,19.0,71.83,75.03,6.327,0.926,0.6073,1
seed_02762.png,Finger Millet,71.65,28.41,65.5,56.28,8.235,0.635,0.2687,1
seed_02763.png,Little Millet,34.78,32.61,62.26,146.42,6.144,0.789,0.3091,1
seed_02764.png,Proso Millet,87.34,29.82,73.27,12.39,6.959,0.889,0.6183,0
seed_02765.png,Finger Millet,60.94,30.73,79.41,39.66,6.183,0.972,0.9294,1
seed_02766.png,Proso Millet,36.63,29.72,63.85,26.56,5.309,0.489,0.2641,1
seed_02767.png,Kodo Millet,69.37,34.76,62.37,11.24,5.816,0.27,0.3048,1
seed_02768.png,Finger Millet,43.14,33.83,77.03,37.97,6.227,0.537,0.3112,0
seed_02769.png,Barnyard Millet,48.42,25.7,71.92,121.22,5.647,0.839,0.7695,1
seed_02770.png,Foxtail Millet,46.05,19.4,81.78,59.33,6.202,0.616,0.4229,0
seed_02771.png,Pearl Millet,61.76,27.14,69.61,81.64,6.58,0.382,0.7878,1
seed_02772.png,Little Millet,69.53,28.58,75.92,320.0,6.423,0.495,0.14,0
seed_02773.png,Kodo Millet,31.82,29.45,77.22,71.47,5.921,0.926,0.531,0
seed_02774.png,Pearl Millet,42.49,29.01,46.98,270.26,6.98,0.486,0.207,0
seed_02775.png,Kodo Millet,8.95,26.57,75.03,25.09,5.437,0.982,0.0249,0
seed_02776.png,Kodo Millet,63.59,31.82,98.0,0.42,5.498,0.598,0.4407,1
seed_02777.png,Finger Millet,76.14,20.75,67.61,187.98,6.315,0.325,0.2664,0
seed_02778.png,Kodo Millet,68.13,28.49,70.48,60.01,7.201,0.434,0.5776,0
seed_02779.png,Little Millet,80.01,15.26,62.99,57.41,6.756,0.736,0.1458,0
seed_02780.png,Pearl Millet,82.04,21.19,74.54,25.85,7.045,0.761,0.6879,1
seed_02781.png,Proso Millet,55.31,33.11,27.07,20.03,6.554,0.932,0.7279,1
seed_02782.png,Foxtail Millet,83.82,36.86,57.42,31.04,6.777,0.329,0.1703,0
seed_02783.png,Little Millet,49.96,26.81,75.5,1.39,5.713,0.784,0.7595,1
seed_02784.png,Little Millet,46.25,33.31,44.5,40.35,6.122,0.884,0.5208,1
seed_02785.png,Foxtail Millet,89.45,28.46,67.39,12.42,7.082,0.34,0.1841,0
seed_02786.png,Little Millet,53.81,19.99,75.49,19.13,6.916,0.316,0.1755,0
seed_02787.png,Little Millet,55.89,16.73,71.48,78.06,6.189,0.714,0.3535,1
seed_02788.png,Little Millet,42.92,25.81,48.33,68.85,7.419,0.537,0.2498,0
seed_02789.png,Pearl Millet,98.0,20.56,73.69,36.62,8.497,0.72,0.0505,0
seed_02790.png,Little Millet,57.99,21.69,53.91,3.36,8.505,0.96,0.2505,0
seed_02791.png,Pearl Millet,40.83,32.12,55.83,43.78,6.248,0.348,0.3646,1
seed_02792.png,Pearl Millet,44.13,32.0,49.59,207.9,5.317,0.522,0.2578,1
seed_02793.png,Pearl Millet,65.8,26.54,39.0,52.45,6.538,0.869,0.9169,1
seed_02794.png,Foxtail Millet,59.33,32.69,36.17,19.61,7.256,0.762,0.6829,1
seed_02795.png,Proso Millet,49.58,39.2,77.5,17.57,5.54,0.444,0.1333,1
seed_02796.png,Little Millet,50.12,35.99,76.18,8.2,5.401,0.128,0.0598,1
seed_02797.png,Pearl Millet,77.94,46.0,41.09,64.57,6.574,0.489,0.0463,0
seed_02798.png,Foxtail Millet,56.37,27.64,58.7,0.55,7.269,0.768,0.7182,1
seed_02799.png,Finger Millet,63.35,19.47,79.39,54.18,5.0,0.818,0.4295,0
seed_02800.png,Foxtail Millet,26.09,28.79,44.59,51.35,6.569,0.84,0.1751,0
seed_02801.png,Little Millet,82.54,20.73,48.1,74.2,7.399,0.413,0.2283,0
seed_02802.png,Kodo Millet,28.99,22.23,26.93,31.6,7.701,0.77,0.0814,0
seed_02803.png,Foxtail Millet,49.12,38.05,72.48,163.1,4.999,0.757,0.157,1
seed_02804.png,Barnyard Millet,65.42,27.41,73.33,2.42,5.183,0.713,0.5866,0
seed_02805.png,Finger Millet,76.5,31.37,62.13,59.36,7.809,0.233,0.1544,0
seed_02806.png,Finger Millet,70.0,20.87,42.77,6.37,7.88,0.948,0.4804,0
seed_02807.png,Proso Millet,55.49,28.99,44.75,78.28,6.9,0.566,0.7578,1
seed_02808.png,Little Millet,47.1,22.24,58.53,36.8,7.868,0.248,0.1102,0
seed_02809.png,Little Millet,69.58,21.49,47.35,33.28,7.431,0.833,0.606,1
seed_02810.png,Pearl Millet,51.83,27.37,52.44,71.18,6.313,0.539,0.7014,0
seed_02811.png,Finger Millet,43.26,37.82,62.69,69.67,5.117,0.214,0.0476,0
seed_02812.png,Pearl Millet,79.8,27.15,42.68,8.64,5.119,0.63,0.4777,0
seed_02813.png,Kodo Millet,57.3,22.89,74.14,52.99,7.389,0.719,0.5807,0
seed_02814.png,Kodo Millet,56.14,31.4,46.29,19.42,7.405,0.521,0.4999,1
seed_02815.png,Kodo Millet,72.32,31.22,77.72,80.63,6.164,0.668,0.7142,1
seed_02816.png,Proso Millet,59.15,24.74,79.3,304.26,5.345,0.653,0.2906,0
seed_02817.png,Little Millet,65.73,28.63,72.69,22.2,7.4,0.195,0.2498,0
seed_02818.png,Kodo Millet,80.14,24.26,71.04,16.9,7.702,0.225,0.1606,0
seed_02819.png,Barnyard Millet,69.88,23.7,78.29,51.14,4.888,0.608,0.3084,0
seed_02820.png,Finger Millet,69.04,33.1,29.86,23.73,6.337,0.527,0.5606,0
seed_02821.png,Kodo Millet,86.82,24.83,47.46,50.05,6.485,0.408,0.4634,0
seed_02822.png,Barnyard Millet,61.4,20.72,67.51,218.41,6.435,0.93,0.6177,1
seed_02823.png,Foxtail Millet,59.47,18.49,48.43,8.61,5.535,0.379,0.2436,0
seed_02824.png,Little Millet,37.26,33.55,62.52,207.71,6.691,0.567,0.1595,0
seed_02825.png,Barnyard Millet,40.27,18.58,46.7,38.96,7.872,0.883,0.1188,1
seed_02826.png,Foxtail Millet,44.25,24.76,73.24,11.9,5.64,0.799,0.6327,1
seed_02827.png,Kodo Millet,45.05,29.37,76.77,28.81,6.583,0.809,0.6678,1
seed_02828.png,Foxtail Millet,72.8,31.93,44.84,50.15,7.519,0.659,0.4908,0
seed_02829.png,Finger Millet,50.82,40.85,74.37,1.06,5.803,0.489,0.0695,0
seed_02830.png,Foxtail Millet,58.77,30.57,62.31,63.04,5.931,0.541,0.6509,1
seed_02831.png,Finger Millet,90.49,28.69,77.08,20.64,8.304,0.538,0.1163,0
seed_02832.png,Little Millet,76.72,25.38,50.58,128.27,5.972,0.806,0.6805,1
seed_02833.png,Proso Millet,67.73,27.84,66.69,53.8,8.33,0.666,0.3035,0
seed_02834.png,Proso Millet,11.71,33.6,42.0,21.52,7.168,0.971,0.0189,0
seed_02835.png,Pearl Millet,42.81,29.07,71.06,106.43,8.012,0.918,0.5523,0
seed_02836.png,Little Millet,60.42,28.21,64.27,72.83,6.505,0.731,0.7405,1
seed_02837.png,Foxtail Millet,47.51,24.37,43.76,4.07,5.472,0.681,0.5092,1
seed_02838.png,Pearl Millet,58.69,28.45,78.1,16.16,6.882,0.457,0.7256,0
seed_02839.png,Kodo Millet,87.28,33.44,50.34,98.69,5.215,0.766,0.435,0
seed_02840.png,Pearl Millet,54.31,26.99,70.15,2.25,5.854,0.497,0.6832,1
seed_02841.png,Proso Millet,67.69,28.44,57.11,70.88,8.074,0.543,0.425,1
seed_02842.png,Barnyard Millet,48.01,30.99,34.84,62.36,4.59,0.735,0.1522,0
seed_02843.png,Barnyard Millet,40.4,31.37,57.51,51.94,5.289,0.603,0.1784,0
seed_02844.png,Proso Millet,46.99,33.02,55.16,69.66,5.537,0.394,0.3892,1
seed_02845.png,Foxtail Millet,46.69,35.51,86.94,72.74,5.47,0.294,0.0872,0
seed_02846.png,Little Millet,83.32,19.73,61.24,148.13,7.182,0.864,0.1905,0
seed_02847.png,Finger Millet,45.74,31.81,72.48,26.96,6.347,0.674,0.5639,1
seed_02848.png,Pearl Millet,54.19,29.16,82.4,46.4,5.586,0.555,0.4943,0
seed_02849.png,Proso Millet,67.16,24.87,45.51,9.19,6.561,0.783,0.796,1
seed_02850.png,Foxtail Millet,34.78,32.6,90.67,189.33,6.235,0.748,0.2274,0
seed_02851.png,Little Millet,84.52,12.24,62.07,84.25,6.856,0.842,0.065,0
seed_02852.png,Kodo Millet,49.17,29.19,40.46,92.01,5.265,0.756,0.6533,1
seed_02853.png,Barnyard Millet,51.57,23.07,62.96,56.33,7.499,0.266,0.2474,0
seed_02854.png,Foxtail Millet,73.38,38.7,65.39,9.7,5.789,0.377,0.1005,0
seed_02855.png,Barnyard Millet,88.97,26.65,86.76,43.81,6.197,0.721,0.5632,1
seed_02856.png,Finger Millet,67.0,21.58,51.16,189.32,4.968,0.916,0.704,1
seed_02857.png,Little Millet,50.0,13.91,55.51,2.03,7.678,0.656,0.0504,0
seed_02858.png,Barnyard Millet,42.73,28.33,52.58,0.69,7.707,0.9,0.7119,1
seed_02859.png,Finger Millet,66.03,13.23,75.96,45.85,7.443,0.364,0.0778,0
seed_02860.png,Barnyard Millet,85.09,23.38,68.66,57.94,5.309,0.696,0.5059,0
seed_02861.png,Pearl Millet,85.16,36.05,49.03,9.12,5.81,0.74,0.4828,1
seed_02862.png,Barnyard Millet,60.36,27.61,60.03,109.46,7.654,0.261,0.3509,0
seed_02863.png,Proso Millet,42.44,28.7,44.12,201.41,6.589,0.692,0.6715,0
seed_02864.png,Proso Millet,42.01,16.31,75.55,71.45,5.42,0.177,0.0938,0
seed_02865.png,Little Millet,47.99,33.38,58.25,3.08,6.445,0.313,0.2566,0
seed_02866.png,Barnyard Millet,51.77,25.07,62.31,25.01,6.474,0.47,0.6478,1
seed_02867.png,Barnyard Millet,68.0,29.23,48.91,97.94,5.738,0.741,0.6817,1
seed_02868.png,Foxtail Millet,68.18,26.44,66.98,48.33,6.406,0.153,0.465,0
seed_02869.png,Kodo Millet,39.42,28.37,53.11,124.7,6.497,0.565,0.2162,0
seed_02870.png,Little Millet,46.39,20.0,61.26,7.87,4.91,0.787,0.3424,0
seed_02871.png,Barnyard Millet,56.02,28.98,67.99,24.34,7.058,0.334,0.4954,0
seed_02872.png,Barnyard Millet,59.42,30.81,67.26,99.43,7.978,0.572,0.4611,0
seed_02873.png,Barnyard Millet,64.72,27.84,72.44,10.02,4.615,0.698,0.3536,0
seed_02874.png,Foxtail Millet,31.14,29.79,62.04,59.08,5.054,0.569,0.083,0
seed_02875.png,Foxtail Millet,58.26,32.69,59.41,4.19,7.45,0.225,0.126,0
seed_02876.png,Pearl Millet,64.05,31.7,67.06,6.23,7.143,0.994,0.8773,0
seed_02877.png,Pearl Millet,58.46,26.75,55.94,63.34,6.842,0.628,0.8208,0
seed_02878.png,Pearl Millet,63.45,27.01,62.51,109.6,6.393,0.792,0.8786,1
seed_02879.png,Little Millet,51.22,28.67,50.67,71.5,6.42,0.46,0.5819,1
seed_02880.png,Foxtail Millet,69.18,37.44,67.2,3.93,6.735,0.61,0.5233,1
seed_02881.png,Pearl Millet,46.88,18.09,65.24,14.28,7.57,0.408,0.1703,0
seed_02882.png,Kodo Millet,63.58,27.1,43.7,96.44,4.963,0.492,0.4198,1
seed_02883.png,Pearl Millet,78.71,26.45,84.83,12.47,5.511,0.623,0.6858,1
seed_02884.png,Pearl Millet,61.13,19.01,70.99,59.31,5.884,0.686,0.7714,1
seed_02885.png,Kodo Millet,52.08,23.89,42.96,13.94,5.252,0.759,0.729,1
seed_02886.png,Little Millet,42.27,10.37,71.42,86.77,7.891,0.365,0.01,0
seed_02887.png,Proso Millet,85.71,32.65,78.65,137.22,6.405,0.479,0.537,0
seed_02888.png,Foxtail Millet,78.11,26.6,44.72,25.72,4.149,0.818,0.2481,0
seed_02889.png,Finger Millet,50.04,36.97,67.13,306.27,6.686,0.551,0.0568,0
seed_02890.png,Foxtail Millet,71.9,13.86,56.23,10.13,5.505,0.612,0.211,0
seed_02891.png,Barnyard Millet,71.72,12.57,48.87,158.08,6.785,0.798,0.2936,1
seed_02892.png,Kodo Millet,59.53,16.57,65.9,6.02,4.178,0.721,0.0641,0
seed_02893.png,Barnyard Millet,86.1,31.4,54.79,10.41,5.35,0.372,0.1861,1
seed_02894.png,Kodo Millet,72.91,26.53,50.98,9.36,7.126,0.792,0.7077,1
seed_02895.png,Foxtail Millet,41.33,24.61,67.7,23.26,7.007,0.996,0.7614,1
seed_02896.png,Kodo Millet,74.61,27.68,35.65,32.5,6.147,0.561,0.5085,0
seed_02897.png,Finger Millet,47.01,20.35,56.43,2.74,6.415,0.714,0.425,1
seed_02898.png,Barnyard Millet,51.14,21.81,54.5,45.82,5.959,0.745,0.7209,0
seed_02899.png,Proso Millet,62.49,36.14,66.23,106.11,7.354,0.705,0.7619,1
seed_02900.png,Kodo Millet,64.71,31.65,66.07,65.88,6.089,0.506,0.5721,1
seed_02901.png,Foxtail Millet,74.32,32.74,68.38,14.08,4.547,0.453,0.1488,0
seed_02902.png,Finger Millet,98.0,32.29,71.32,18.73,6.825,0.573,0.2383,0
seed_02903.png,Kodo Millet,54.82,32.19,71.18,40.28,6.004,0.454,0.3781,1
seed_02904.png,Little Millet,55.04,23.37,14.4,70.26,5.409,0.52,0.1935,1
seed_02905.png,Little Millet,83.65,30.74,62.5,12.48,7.433,0.566,0.3574,1
seed_02906.png,Finger Millet,50.51,15.1,90.57,120.53,6.806,0.836,0.2937,0
seed_02907.png,Little Millet,69.29,31.91,49.84,218.0,6.475,0.953,0.6456,1
seed_02908.png,Barnyard Millet,55.95,28.11,70.94,130.12,5.69,0.717,0.5059,1
seed_02909.png,Proso Millet,69.9,14.07,58.08,180.83,5.948,0.336,0.0853,0
seed_02910.png,Foxtail Millet,64.35,46.0,68.1,76.16,5.771,0.47,0.0384,0
seed_02911.png,Foxtail Millet,45.99,30.24,41.27,142.37,6.836,0.829,0.6988,1
seed_02912.png,Pearl Millet,78.16,25.67,85.77,55.84,6.955,0.366,0.5307,1
seed_02913.png,Barnyard Millet,46.29,23.11,65.47,28.65,5.878,0.281,0.281,0
seed_02914.png,Proso Millet,25.45,25.62,74.65,129.45,6.104,0.727,0.317,0
seed_02915.png,Barnyard Millet,57.27,24.47,87.58,4.63,6.486,0.796,0.6737,1
seed_02916.png,Kodo Millet,65.84,25.28,86.17,111.17,7.275,0.609,0.6065,1
seed_02917.png,Foxtail Millet,80.41,31.89,51.25,21.28,5.597,0.613,0.2651,0
seed_02918.png,Pearl Millet,80.71,31.67,98.0,69.55,7.374,0.678,0.398,0
seed_02919.png,Barnyard Millet,75.5,22.87,52.9,98.9,5.511,0.448,0.4026,0
seed_02920.png,Little Millet,48.62,25.45,76.59,14.01,6.016,0.407,0.4637,0
seed_02921.png,Kodo Millet,44.92,27.5,83.84,158.91,7.187,0.29,0.2445,0
seed_02922.png,Kodo Millet,55.79,34.6,89.88,67.86,6.443,0.859,0.6406,1
seed_02923.png,Foxtail Millet,53.58,30.77,51.08,37.79,7.979,0.753,0.4993,1
seed_02924.png,Finger Millet,55.33,30.5,68.25,11.16,8.221,0.833,0.2817,1
seed_02925.png,Finger Millet,60.63,27.1,72.33,50.41,7.145,0.664,0.7399,0
seed_02926.png,Little Millet,48.85,26.39,63.45,1.09,7.633,0.659,0.4466,1
seed_02927.png,Little Millet,50.93,15.96,57.84,13.24,6.064,0.821,0.3143,0
seed_02928.png,Finger Millet,40.99,16.17,46.52,222.45,6.001,0.466,0.0356,0
seed_02929.png,Barnyard Millet,66.82,26.37,65.07,14.66,6.6,0.615,0.597,1
seed_02930.png,Little Millet,70.64,19.69,89.53,18.61,6.247,0.746,0.4029,0
seed_02931.png,Finger Millet,49.25,30.13,84.07,1.38,4.724,0.447,0.3116,0
seed_02932.png,Little Millet,66.33,15.83,71.19,47.28,6.46,0.918,0.6075,1
seed_02933.png,Finger Millet,61.96,45.83,57.09,17.47,5.691,0.3,0.01,0
seed_02934.png,Foxtail Millet,82.48,41.28,89.27,28.96,5.276,0.44,0.0191,0
seed_02935.png,Kodo Millet,48.83,29.49,48.41,3.36,6.211,0.695,0.7477,1
seed_02936.png,Foxtail Millet,63.46,18.86,71.98,3.28,6.018,0.749,0.5911,1
seed_02937.png,Pearl Millet,50.91,27.0,54.74,22.5,5.591,0.402,0.6522,1
seed_02938.png,Pearl Millet,57.27,30.5,48.72,35.89,7.038,0.843,0.8785,1
seed_02939.png,Pearl Millet,64.08,31.18,74.27,36.67,7.756,0.724,0.7112,1
seed_02940.png,Little Millet,63.79,25.31,56.72,44.88,6.252,0.537,0.7108,1
seed_02941.png,Barnyard Millet,60.85,30.69,62.8,8.31,7.887,0.674,0.4452,1
seed_02942.png,Finger Millet,50.38,34.53,58.96,39.62,4.932,0.581,0.2239,1
seed_02943.png,Barnyard Millet,63.18,17.3,62.99,16.47,6.79,0.246,0.2104,0
seed_02944.png,Proso Millet,59.49,22.83,65.69,243.42,6.595,0.399,0.3746,1
seed_02945.png,Pearl Millet,74.46,10.87,80.13,5.79,7.12,0.874,0.1484,0
seed_02946.png,Foxtail Millet,71.74,20.1,40.67,69.15,5.424,0.515,0.3839,1
seed_02947.png,Proso Millet,60.99,25.18,80.37,120.02,6.904,0.432,0.4601,0
seed_02948.png,Kodo Millet,42.88,34.84,61.94,16.47,7.396,0.419,0.1175,0
seed_02949.png,Proso Millet,76.45,19.2,55.28,0.42,4.961,0.178,0.0304,0
seed_02950.png,Proso Millet,22.34,30.93,50.87,27.64,6.721,0.785,0.1652,0
seed_02951.png,Proso Millet,46.22,30.2,59.54,57.09,5.464,0.331,0.4345,0
seed_02952.png,Little Millet,76.28,31.56,66.61,19.33,8.081,0.712,0.3327,0
seed_02953.png,Finger Millet,52.85,24.66,62.48,97.87,6.016,0.948,0.8681,1
seed_02954.png,Kodo Millet,48.34,25.04,55.1,9.62,6.931,0.583,0.5794,1
seed_02955.png,Finger Millet,50.0,33.92,57.16,67.01,5.695,0.402,0.4138,1
seed_02956.png,Finger Millet,56.53,29.35,55.86,80.35,7.013,0.691,0.731,0
seed_02957.png,Finger Millet,66.49,24.95,73.93,15.77,5.997,0.41,0.5746,1
seed_02958.png,Little Millet,60.43,38.0,98.0,98.58,5.683,0.859,0.5188,0
seed_02959.png,Foxtail Millet,76.82,22.02,77.7,147.52,6.194,0.844,0.7572,0
seed_02960.png,Kodo Millet,57.7,20.91,92.69,171.04,5.969,0.677,0.5369,0
seed_02961.png,Pearl Millet,44.01,32.39,91.6,53.61,5.699,0.817,0.6755,1
seed_02962.png,Barnyard Millet,68.13,24.81,66.7,18.52,7.261,0.923,0.8202,1
seed_02963.png,Little Millet,50.87,25.32,62.24,26.01,5.684,0.821,0.6772,1
seed_02964.png,Foxtail Millet,42.41,27.29,44.04,87.88,7.29,0.809,0.5864,1
seed_02965.png,Proso Millet,31.86,33.45,62.95,58.24,6.579,0.593,0.4196,0
seed_02966.png,Kodo Millet,81.66,25.21,74.19,112.83,5.559,0.273,0.302,0
seed_02967.png,Pearl Millet,49.78,25.95,42.94,5.37,6.872,0.616,0.5283,0
seed_02968.png,Pearl Millet,57.89,25.73,70.41,66.2,6.874,0.718,0.8433,1
seed_02969.png,Barnyard Millet,94.02,34.96,51.76,67.38,7.213,0.637,0.1809,0
seed_02970.png,Foxtail Millet,33.5,26.11,47.14,29.02,5.225,0.769,0.2978,0
seed_02971.png,Little Millet,68.59,21.38,55.66,258.43,7.158,0.784,0.4985,1
seed_02972.png,Foxtail Millet,65.14,35.47,51.68,231.69,6.102,0.265,0.1156,0
seed_02973.png,Little Millet,72.94,29.74,53.77,71.49,6.509,0.592,0.7774,1
seed_02974.png,Barnyard Millet,53.59,29.29,72.23,7.62,6.476,0.563,0.6593,0
seed_02975.png,Pearl Millet,88.58,26.2,56.08,22.68,8.405,0.716,0.2055,0
seed_02976.png,Proso Millet,73.49,23.6,58.81,69.79,5.291,0.786,0.7893,1
seed_02977.png,Proso Millet,68.62,20.29,64.12,8.62,6.001,0.565,0.4582,0
seed_02978.png,Finger Millet,38.64,26.32,69.17,53.74,4.844,0.836,0.3725,0
seed_02979.png,Barnyard Millet,71.53,31.95,67.75,81.76,6.957,0.945,0.8156,1
seed_02980.png,Kodo Millet,49.35,18.23,42.89,116.88,7.031,0.192,0.0581,0
seed_02981.png,Finger Millet,53.21,22.51,65.72,10.71,5.432,0.47,0.416,1
seed_02982.png,Finger Millet,65.96,18.28,45.91,46.52,6.203,0.646,0.5246,0
seed_02983.png,Barnyard Millet,31.37,23.64,46.21,41.63,7.126,0.465,0.1442,0
seed_02984.png,Foxtail Millet,57.04,21.78,57.16,52.24,6.582,0.401,0.5859,1
seed_02985.png,Finger Millet,78.37,25.26,45.89,156.32,6.376,0.752,0.7407,1
seed_02986.png,Finger Millet,69.35,34.07,39.67,117.6,7.745,0.361,0.235,0
seed_02987.png,Barnyard Millet,58.0,21.37,66.69,170.37,7.144,0.741,0.5729,0
seed_02988.png,Little Millet,63.08,20.48,68.09,18.94,5.301,0.626,0.5699,0
seed_02989.png,Finger Millet,62.39,24.03,63.78,56.87,6.926,0.62,0.8227,1
seed_02990.png,Proso Millet,65.32,20.07,58.46,46.52,5.094,0.683,0.3189,0
seed_02991.png,Kodo Millet,64.54,30.18,72.51,180.92,6.583,0.432,0.6346,1
seed_02992.png,Little Millet,74.16,30.15,61.87,20.97,6.432,0.928,0.8258,0
seed_02993.png,Foxtail Millet,54.19,27.04,75.71,40.49,4.878,0.733,0.3743,0
seed_02994.png,Finger Millet,29.53,27.21,73.9,37.53,6.433,0.67,0.3734,0
seed_02995.png,Little Millet,81.7,30.91,89.84,31.51,6.896,0.618,0.5162,1
seed_02996.png,Barnyard Millet,61.8,35.74,57.33,33.57,6.864,0.909,0.6502,0
seed_02997.png,Barnyard Millet,56.58,24.2,89.25,13.8,5.028,0.303,0.1466,0
seed_02998.png,Barnyard Millet,53.26,30.47,69.32,11.98,4.499,0.667,0.2371,0
seed_02999.png,Finger Millet,68.88,29.33,51.9,98.77,6.698,0.435,0.5533,1
seed_03000.png,Barnyard Millet,66.94,21.87,52.46,39.52,6.135,0.577,0.5434,0
seed_03001.png,Barnyard Millet,58.91,9.98,74.47,18.99,7.119,0.116,0.0187,0
seed_03002.png,Little Millet,38.69,33.0,59.99,13.65,6.43,0.866,0.6699,1
seed_03003.png,Little Millet,28.17,14.98,78.73,35.91,4.4,0.902,0.01,0
seed_03004.png,Finger Millet,60.14,26.42,80.95,25.18,4.949,0.6,0.2298,0
seed_03005.png,Kodo Millet,46.74,23.97,65.72,67.85,5.74,0.588,0.4397,1
seed_03006.png,Proso Millet,55.86,34.63,47.02,53.7,8.132,0.798,0.3418,1
seed_03007.png,Proso Millet,73.91,20.16,85.73,10.68,6.419,0.705,0.5448,1
seed_03008.png,Kodo Millet,51.22,36.81,59.42,23.13,6.286,0.715,0.5019,0
seed_03009.png,Pearl Millet,43.47,32.17,77.72,171.82,7.527,0.782,0.4186,1
seed_03010.png,Little Millet,48.81,30.93,43.31,25.76,5.176,0.809,0.3802,0
seed_03011.png,Foxtail Millet,62.18,32.92,42.63,23.84,6.453,0.742,0.6657,0
seed_03012.png,Little Millet,53.45,27.05,59.07,23.05,6.759,0.372,0.3877,1
seed_03013.png,Foxtail Millet,53.15,23.22,67.85,55.44,5.479,0.48,0.5325,1
